0,0,0,0,0,0,0,0
0.48519,0.00161889,0.000422499,0.00937719,1.44202e-05,-0.000292001,0.000252513,0.00101924
0.536971,-0.000138544,-8.13007e-05,-0.0026909,0.000251248,-2.37007e-05,-0.000282319,0.00134066
0.587285,0.000408755,-0.000243211,0.00306936,-0.00106793,0.000299485,-0.000158842,0.00182417
0.63762,0.00153295,0.000876026,0.00226966,-0.0010561,0.000298902,-0.000364621,-0.00136112
0.688318,-0.000790303,0.000595251,-0.00162557,0.00466786,0.00043275,-6.1596e-05,0.00128563
0.738826,-0.00106246,0.000865859,-0.000237058,0.00035017,3.93002e-05,-0.000139497,-0.00086426
0.7892,0.000349483,1.59688e-05,0.00215776,-0.000448593,2.88224e-05,-0.000236733,0.000840461
0.839546,0.0348294,0.00937029,-0.101376,-0.00802303,0.00109667,0.107473,-0.000983484
0.890104,-0.0199051,-0.000367042,-0.130698,-4.38304e-05,-0.000646675,0.119113,-0.000275691
0.940457,0.00383578,-0.00034357,-0.10572,-0.00149856,5.24211e-05,-0.00022772,-0.000439221
0.991298,0.00239185,6.24012e-05,-0.0938553,0.000184735,0.000235024,-0.000733077,-0.000930342
1.04173,0.00126796,-0.00192532,-0.0587036,-2.79415e-05,-0.00014216,6.75784e-05,-0.000216095
1.09233,0.0010182,0.00159492,-0.0217171,-0.00271472,-3.68688e-05,0.000215228,-0.000991719
1.14293,0.0146307,0.000763745,-0.041698,-0.00108236,0.000210444,0.00917379,0.000654919
1.19338,0.00110808,0.00235891,-0.0491944,-0.000663153,0.00163016,0.00770701,0.000212642
1.24393,0.0366855,0.0722928,-0.277216,-0.0418611,0.001408,0.165041,0.00152224
1.29496,0.00462631,0.123824,-0.305927,-0.00689313,0.00100992,0.125425,0.000520925
1.34542,0.000822885,0.103106,-0.240141,-0.00755606,0.000159542,0.0978059,0.00150944
1.39576,-0.00556444,0.0829808,-0.209554,-0.0227379,0.000397395,0.122924,0.0010188
1.44614,0.0037866,0.058531,-0.16423,-0.0183861,0.000341257,0.102891,0.000544193
1.49664,0.00199847,0.0268023,-0.130336,-0.0149197,-0.00122278,0.0538362,0.000159827
1.54711,0.00167425,0.00385483,-0.121734,-0.00560697,-0.00689782,0.045293,0.000220903
1.5975,-0.00173856,-0.000455216,-0.0971362,-0.00469363,-0.00124524,0.0863036,0.00173457
1.64812,0.0048775,0.0095294,-0.103246,-0.0033086,0.000207114,0.129589,0.000445902
1.69848,0.0104195,0.0104242,-0.149483,-0.00462983,0.000722739,0.122747,-0.00220417
1.7489,-0.00175542,0.0172265,-0.158193,0.00236986,-0.000197373,0.143027,-0.00121861
1.79924,-0.0107948,0.0199528,-0.138024,-0.010568,-0.000743286,0.263146,9.99162e-05
1.84954,0.00281372,0.0553761,-0.177263,-0.0112331,0.000459939,0.314794,0.00195166
1.89992,0.00266412,0.10764,-0.186703,-0.000948243,-4.28272e-05,0.280001,-0.000918501
1.95034,3.22454e-05,0.0707104,-0.157467,-0.00148219,0.00262046,0.251418,0.00217346
2.00076,0.00313894,0.120121,-0.168148,-0.0050737,0.000321764,0.281239,0.000121527
2.05107,0.00043595,0.161704,-0.155119,-0.010528,-0.000589947,0.22819,-0.000126368
2.10155,-0.0010019,0.17695,-0.161142,0.00218798,0.000612063,0.148844,-0.000283994
2.15203,-0.00265268,0.153597,-0.140416,0.000820625,-0.000183269,0.0231583,0.00117795
2.20242,-0.00379278,0.141554,-0.131874,-0.00538777,-0.000443712,0.00849223,-0.00111831
2.25285,-0.0115256,0.151275,-0.126821,-0.0109065,2.45344e-06,0.119054,0.00203384
2.3033,0.00967003,0.185425,-0.17113,-0.0320042,-0.0421824,0.38332,-0.000639414
2.3536,0.0266162,0.217178,-0.231833,-0.00951794,-0.116978,0.42886,-0.00109305
2.40394,-0.0050449,0.214251,-0.221796,-0.00497487,-0.117495,0.440651,0.000150752
2.45453,-0.0150432,0.245518,-0.214504,-0.0170016,-0.163314,0.472174,-0.00163977
2.50494,-0.0120997,0.376384,-0.271437,0.00039825,-0.0829559,0.391032,-0.00144834
2.55533,0.0198767,0.425634,-0.376822,0.0434855,-0.0276777,0.313642,-0.00892957
2.60574,0.00509104,0.476758,-0.412186,0.075991,-0.0134708,0.26176,-0.0366223
2.65611,-0.00880543,0.458941,-0.402438,0.106245,-0.00688241,0.312161,-0.133956
2.70638,-0.0239011,0.432518,-0.384339,0.108544,-0.00640489,0.342235,-0.257519
2.75692,0.0125564,0.429245,-0.438582,0.0920915,0.000697,0.423079,-0.342377
2.80734,0.0111576,0.427971,-0.473203,0.0755243,-0.00826639,0.424916,-0.367267
2.85799,-0.0129516,0.422321,-0.413103,0.0652267,-0.00378413,0.408098,-0.401316
2.90837,-0.00528939,0.400912,-0.38527,0.0563385,0.00825494,0.442443,-0.448726
2.95867,-0.00261487,0.422859,-0.347968,0.0466434,-0.00121922,0.581023,-0.463284
3.00938,0.0078821,0.421892,-0.365551,0.0469475,0.000343893,0.605113,-0.47041
3.05984,0.00218976,0.425206,-0.363724,0.0215644,0.000626893,0.705978,-0.544074
3.11046,-0.01599,0.436107,-0.308187,-0.00856811,0.000732337,0.730691,-0.57011
3.16105,-0.00586179,0.46829,-0.28388,-0.00732439,0.000240664,0.69971,-0.450923
3.21183,0.000430692,0.482728,-0.230251,-0.00167938,0.000105555,0.607449,-0.338168
3.2622,-0.0145362,0.422511,-0.177684,-0.00862561,0.00257745,0.500599,-0.227241
3.31247,0.00120358,0.38071,-0.143243,-0.00737651,0.00230215,0.44169,-0.0330599
3.36301,0.0100351,0.375185,-0.0824064,0.00466694,0.00314151,0.341263,-0.00135049
3.41343,-0.000593793,0.40636,-0.015973,0.00242143,0.0852458,0.18286,-0.000123838
3.4639,0.0185761,0.364105,-0.00501233,-0.0299448,0.0977746,0.0131019,0.000947429
3.51435,0.0326146,0.298893,0.00184711,-0.0529302,-0.00799686,0.00880941,-0.00238408
3.56478,0.0396677,0.25038,0.0148161,-0.112537,-0.00212088,0.00199717,-0.000715158
3.61515,0.000332152,0.0919908,0.0552607,-0.172036,-0.000466106,-0.00177837,-0.000863337
3.6659,0.00567794,0.0261858,0.0342625,-0.209064,-0.00136287,0.0189069,8.72315e-05
3.7164,0.00289926,0.00561028,0.0100748,-0.208628,-0.00636987,-0.00281791,-0.00205745
3.76694,-0.00132809,-0.00373834,-0.0015773,-0.182647,-0.000227604,0.00376841,-0.00154819
