0,0,0
0.082592,4.6072,3611.97
0.082176,0.993248,51.8664
0.075872,1.48938,51.8166
0.239488,1.31811,51.9476
0.094368,1.17875,51.7259
0.083776,1.26714,51.7265
0.088288,1.26723,52.3583
0.090496,0.979168,51.5085
0.13536,1.04512,51.5927
0.131552,1.23203,51.7955
0.158272,1.56419,52.0267
0.086144,1.4551,51.8467
0.063296,1.05005,51.7652
0.121152,1.15062,52.0045
0.253216,0.940288,51.5721
0.1208,1.88339,52.3592
0.14448,0.850752,51.4557
0.074848,1.17398,51.6373
0.0824,1.19357,51.8273
0.11456,1.02323,51.8768
0.126208,0.640928,51.2927
0.081344,0.934112,51.5045
0.081536,0.99584,51.4132
0.126112,0.546208,51.5327
0.09888,0.73632,51.3881
0.098144,1.1937,52.1232
0.13312,0.607392,51.3884
0.082784,1.3583,51.917
0.13072,1.82906,52.6299
0.142336,0.3184,50.8851
0.25872,1.2305,51.9634
0.076192,1.10608,51.6602
0.093888,0.881504,51.4924
0.086944,0.530624,51.6011
0.08256,0.468608,51.0052
0.087168,0.92656,51.4746
0.083456,0.794016,51.4789
0.083648,2.67174,53.221
0.0776,0.674208,51.7902
0.06912,1.31939,52.1453
0.094656,0.56944,51.1078
0.124704,0.608288,51.6213
0.074336,0.864256,51.3808
0.130304,1.08614,51.7449
0.08624,1.75907,52.5908
0.081952,50.4952,101.185
0.141472,1.50858,52.0335
0.132224,1.33526,51.8415
0.129376,1.45456,52.1468
0.09392,0.83584,51.5135
0.081088,0.340384,51.3534
0.133824,1.15219,51.9118
0.08112,0.900576,51.9066
0.07984,0.280512,50.8497
0.083424,0.660384,51.3666
0.130336,0.47392,51.4389
0.097792,0.454496,51.1444
0.087968,1.03501,51.7298
0.107104,0.634272,51.4886
0.140064,0.37648,51.1388
0.217952,0.82736,51.4297
0.131392,1.08106,51.5534
0.129248,0.434976,51.912
0.122272,1.34646,51.787
0.142016,1.08794,51.5983
0.127488,0.696864,51.2296
0.180544,1.05274,51.6546
0.12832,0.939936,51.4196
0.074528,0.586656,51.409
0.077664,1.22618,51.7832
0.132384,0.546528,51.3
0.120992,0.621376,51.1721
0.082144,1.51587,52.0348
0.163392,1.24819,51.8955
0.122368,1.30294,52.1376
0.091904,0.590144,51.1178
0.084864,0.92384,51.8394
0.132672,1.07901,51.5331
0.078528,1.0143,51.4907
0.083456,0.917472,51.4835
0.080672,1.27805,51.7618
0.144096,2.04342,52.6057
0.151328,0.753696,51.2962
0.09056,1.26544,51.9344
0.122176,0.603936,51.1232
0.126336,0.955008,51.6132
0.1248,0.650688,51.2212
0.079456,0.795744,51.2253
0.131488,1.09421,51.6636
0.079712,0.873856,51.3298
0.0864,1.01779,51.703
0.1272,0.72944,51.242
0.099328,1.16522,51.629
0.128448,0.982144,51.4948
0.143456,0.9872,51.6062
0.136032,0.99872,51.4881
0.080864,1.14797,51.5267
0.142592,0.963296,51.4098
0.1264,1.40592,51.8995
0.222784,1.07546,51.7373
0.119168,1.05174,51.5233
0.128896,0.802592,51.2984
0.085184,1.05411,51.4732
0.078912,1.13325,51.6182
0.14064,1.01715,51.5254
0.08224,0.831392,51.404
0.08816,0.889376,51.2839
0.128448,0.850688,51.4735
0.138976,0.771904,51.2071
0.136864,0.81936,51.3424
0.076352,1.22685,51.6356
0.074176,1.74032,52.1314
0.135904,0.975904,51.5167
0.127872,1.00272,51.5185
0.132896,0.942816,51.766
0.076096,0.355808,50.9106
0.088192,0.948064,51.4316
0.13792,0.941472,51.4048
0.085664,1.18682,51.6868
0.139968,0.83072,51.3742
0.135456,0.90944,51.3589
0.18544,0.680768,51.2945
0.138112,0.974912,51.5094
0.102624,0.960512,51.4878
0.146016,1.13424,51.6042
0.099552,1.25619,52.0831
0.094528,3.29334,53.8654
0.153056,1.34317,51.888
0.212064,0.88912,51.482
0.148256,0.676416,51.5396
0.093024,0.636672,51.1668
0.122528,0.834144,51.2384
0.07232,0.96272,51.4399
0.112,1.06314,51.4855
0.129504,1.23302,51.69
0.10448,1.08122,51.5907
0.163776,0.825056,51.4509
0.095712,1.4121,52.2059
0.104,1.10528,52.0546
0.09568,0.400384,50.9573
0.118432,0.833568,51.5988
0.108704,0.786048,51.467
0.13024,0.644576,51.3039
0.142752,0.788256,51.333
0.13136,0.723648,51.3902
0.155104,1.23626,51.7261
0.112576,0.39152,51.2448
0.096064,0.96256,51.5035
0.087648,1.04845,51.8453
0.090144,0.72112,51.1436
0.155392,1.08262,51.6519
0.141056,0.896832,51.3663
0.088672,0.725984,51.1304
0.089152,0.702016,51.6753
0.081408,1.36883,52.1469
0.140864,0.901216,51.3736
0.089056,0.884928,51.7974
0.107712,0.69632,51.158
0.088224,1.23312,51.6207
0.144256,1.0744,51.7054
0.12928,0.912576,51.3526
0.09616,1.10864,51.9265
0.0928,0.828416,51.6816
0.13104,0.57072,51.1539
0.134912,1.17018,51.7252
0.228096,2.17123,53.2437
0.158464,0.509184,51.0992
0.13936,1.19686,51.8413
0.088448,1.14358,51.5308
0.112896,1.7104,52.3229
0.089184,0.952608,51.4268
0.24464,1.0249,51.7181
0.088704,0.92848,51.3041
0.085376,2.5033,52.9343
0.142112,0.807264,51.2911
0.087584,0.9208,51.8618
0.096576,1.00982,51.514
0.085856,1.09488,51.4948
0.0904,1.16525,51.9412
0.135232,0.524352,51.2284
0.092064,0.5728,51.6395
0.0928,1.38762,51.8908
0.12768,0.96176,51.8688
0.095488,1.13395,51.5432
0.120512,0.881376,51.4898
0.08,1.19155,52.0088
0.080032,0.9608,51.4545
0.080704,1.28294,51.8534
0.131904,1.20544,51.937
0.098144,0.69488,51.138
0.090144,1.30419,51.7639
0.095232,1.59427,52.3594
0.130912,0.558176,51.0762
0.08432,0.821376,51.4306
0.153152,1.21165,51.6959
0.124032,1.04554,51.5824
0.086272,0.789152,51.214
0.084224,1.33155,51.9136
0.079264,0.784704,51.6116
0.079488,0.822496,51.2682
0.281408,0.949344,51.6319
0.129568,1.18643,51.8423
0.083936,0.941248,51.5018
0.128768,0.946144,51.2933
0.266848,1.08173,51.6769
0.085984,1.00989,51.433
0.077536,1.08445,51.5858
0.077152,0.794752,51.2864
0.124576,0.514144,51.4195
0.07696,0.774496,51.3456
0.102208,1.17738,51.5821
0.082816,1.20586,51.6985
0.18864,0.832768,51.4223
0.099264,1.31933,51.8591
0.094944,0.778432,51.2957
0.144064,1.30675,51.908
0.086944,1.02406,51.4438
0.08112,1.32234,51.7709
0.13296,0.952,51.5276
0.094528,1.46499,52.3013
0.095776,0.66288,51.0148
0.086976,1.01846,51.6748
0.131136,0.779168,51.389
0.126848,0.769664,51.1539
0.08048,1.47686,51.9844
0.21552,1.16678,51.8079
0.137952,0.967456,51.4141
0.139776,1.0601,51.7305
0.435648,1.11232,51.958
0.132864,0.975424,51.5355
0.059616,0.911872,52.1079
0.13632,0.166816,51.0197
0.11376,0.906816,51.5261
0.12528,0.680736,51.454
0.1184,1.11482,51.6742
0.0544,0.851744,51.7542
0.058496,0.711872,51.1241
0.112128,1.18595,51.8504
0.285504,0.79728,52.2868
0.079776,0.14656,50.8726
0.101472,0.884096,51.579
0.086816,1.09325,51.6871
0.093856,1.03568,51.501
0.116352,2.69328,53.251
0.095424,0.827328,51.3638
0.092608,0.86192,51.5487
0.08256,0.67632,51.2204
0.09008,1.22016,51.793
0.068416,1.1633,51.7131
0.075552,0.840736,51.2661
0.093728,1.14003,51.8101
0.099232,0.92352,51.6847
0.115136,0.616256,51.1908
0.086048,2.69027,53.1316
0.086656,0.68736,51.2557
0.145376,0.691104,51.3118
0.083296,1.23747,52.1478
0.138144,1.00986,51.5536
0.135424,0.774816,51.4587
0.13264,1.03757,51.5213
0.09776,1.86806,52.5093
0.154528,0.979136,52.1404
0.086624,0.349632,51.0043
0.081984,0.38448,51.2562
0.08896,0.962368,51.5963
0.09232,0.7544,51.2929
0.078816,1.2183,51.6586
