0,0,0,0,0,0,0,0
0.477467,-0.000912229,-0.000473216,-0.000346757,-0.000275738,2.41346e-05,-0.000218997,-0.00117069
0.528958,0.000328753,0.000193705,-0.0038636,7.55795e-05,2.96093e-05,0.000467768,-0.00080914
0.579381,-0.00125239,-0.000663323,-0.000834712,0.000540886,-1.30833e-05,0.000143663,-0.00106004
0.629632,-9.10292e-05,-0.000143364,0.000821519,0.000116983,2.74945e-05,5.71323e-05,0.000549594
0.679887,-0.000180275,-9.19592e-05,-0.000228479,-0.0011534,2.26518e-05,4.25205e-05,-0.00094418
0.730507,-0.000114545,0.000253956,-0.000805814,0.000249743,7.99307e-05,-0.000390784,0.0014675
0.781026,-0.00051261,-0.00046772,-0.00192703,0.000869085,-0.000533083,-0.000600824,-0.00138714
0.83128,0.00122241,-0.000335565,-0.000502184,-0.000220223,-0.000112968,0.000230079,5.34589e-05
0.881701,-0.00134452,0.000689635,-0.000848903,-0.000632584,-0.000463184,-0.000558345,-0.00144407
0.931999,0.000453453,-0.000416876,-0.000114222,-0.000672901,-4.89437e-07,0.0194214,0.000790218
0.982399,-8.5162e-06,0.0067488,-0.00127335,-0.0192343,0.000102633,0.0594107,-0.00106794
1.03277,0.00133652,0.00241436,0.0011068,-0.0368212,-0.000159237,0.0616699,-0.00166203
1.08313,0.000569657,0.00482354,-0.000137804,-0.0723303,0.00144961,0.0648031,-0.00018514
1.13393,-0.000487862,0.00413686,0.00106541,-0.127889,-0.0112731,0.213409,0.000701461
1.18458,-0.000853514,0.00408171,-0.00802816,-0.174033,-0.000397105,0.351787,0.000564564
1.2354,0.00249894,0.0203351,-0.0146915,-0.218448,0.00324806,0.552025,-0.00116087
1.28581,0.000871653,0.0352176,-0.0271694,-0.236539,-4.16184e-05,0.691869,0.00213535
1.33618,0.00242275,0.0625174,-0.0480413,-0.260542,0.00292755,0.877625,-0.00103157
1.38657,0.000719412,0.0649523,-0.0780328,-0.25545,-6.18096e-05,0.997002,-0.000227895
1.43694,0.00116965,0.0789262,-0.103695,-0.256268,-0.00145447,0.994998,-0.00229666
1.48725,0.00273621,0.0576263,-0.144898,-0.272265,0.000211348,0.980231,0.00104974
1.53758,0.00456404,0.0485161,-0.180544,-0.275355,-0.00248013,0.897235,0.00155082
1.58784,0.000462998,0.036102,-0.234345,-0.277734,-0.00536927,0.85231,0.000669783
1.63823,0.0113453,0.0571622,-0.297866,-0.275217,-0.0114563,0.789377,0.000637234
1.68859,0.00151255,0.071287,-0.342159,-0.256431,-0.00571238,0.703232,-0.00127046
1.7391,0.0100365,0.106188,-0.365008,-0.199457,-0.0111118,0.530125,7.38514e-05
1.78948,0.0177301,0.148136,-0.441703,-0.144019,-0.00965574,0.355388,-0.000239578
1.84009,0.0150996,0.23082,-0.48352,-0.05563,-0.0126857,0.169649,0.00153627
1.8904,-3.04762e-05,0.296876,-0.460629,-0.000197472,-0.0200352,0.171367,-0.000390406
1.94086,-0.00716723,0.317816,-0.451524,0.0073316,-0.0555489,0.236346,-0.0246281
1.9914,0.00322022,0.372586,-0.399795,0.0371333,-0.137577,0.355688,-0.126122
2.04173,-0.0107058,0.372583,-0.32171,0.0563569,-0.237211,0.401648,-0.301397
2.09254,-0.00438968,0.393223,-0.295197,0.0617584,-0.350022,0.413446,-0.517693
2.14285,-0.00329329,0.439043,-0.252098,0.077318,-0.386543,0.38762,-0.551955
2.19342,0.00414555,0.464092,-0.2535,0.0699437,-0.336899,0.382687,-0.470879
2.24375,0.00344318,0.484193,-0.250503,0.0852048,-0.272939,0.35477,-0.31266
2.29402,0.00483895,0.478101,-0.25462,0.0980639,-0.135034,0.381426,-0.158303
2.34502,0.00425475,0.438921,-0.243288,0.103825,-0.0742964,0.378027,-0.0156409
2.39554,0.00571908,0.424076,-0.249914,0.136708,-0.00555727,0.401614,0.00125854
2.4459,0.00606826,0.450066,-0.239899,0.161979,-0.0109823,0.364472,-0.0029127
2.49659,0.00204693,0.462989,-0.254218,0.176184,-0.00115016,0.339062,-0.0038359
2.54771,-0.00132911,0.482623,-0.237144,0.17813,-0.00601159,0.299679,-0.0192761
2.59802,0.00111973,0.478013,-0.226632,0.184703,-0.00039485,0.323881,-0.00220916
2.64835,0.00676217,0.450412,-0.218001,0.18696,-0.00149924,0.365854,-0.00192554
2.69869,-0.00244531,0.425553,-0.196885,0.189533,-0.00131597,0.372303,-0.00111617
2.74906,0.00266238,0.451074,-0.186202,0.196672,-0.000336047,0.330436,0.000223511
2.79942,0.00192127,0.486636,-0.186146,0.19753,-0.00352951,0.181969,-0.00184521
2.84975,4.10944e-05,0.53083,-0.196252,0.223912,-0.00106643,0.178165,0.00109119
2.9002,-0.00257435,0.565568,-0.178052,0.236922,-0.00152278,0.22902,-0.000147028
2.95072,0.00424658,0.575598,-0.183448,0.236933,-0.00125448,0.261135,-5.032e-05
