0,0,0,0,0,0,0,0
3.41224,0.00054349,-0.785212,-0.000195931,-2.35623,-0.000362368,1.57127,0.785185
3.4624,0.000588737,-0.785158,-0.000213027,-2.35623,-0.000471617,1.57172,0.785173
3.51267,0.000606665,-0.785158,-0.000208953,-2.35623,-0.00049282,1.57173,0.785165
3.56277,0.000610121,-0.785157,-0.000210197,-2.35623,-0.000504558,1.57174,0.785161
3.61293,0.000611108,-0.785154,-0.000227875,-2.35623,-0.000520129,1.57174,0.785164
3.66308,0.000616252,-0.785163,-0.000228551,-2.35623,-0.000524684,1.57174,0.785163
3.7138,0.000619129,-0.785154,-0.00022298,-2.35623,-0.000529123,1.57174,0.785156
3.76398,0.000615826,-0.785158,-0.000233175,-2.35623,-0.000534628,1.57175,0.78516
3.81411,0.000617499,-0.785156,-0.000229085,-2.35623,-0.000539409,1.57175,0.785163
3.86423,0.000618552,-0.785158,-0.000231744,-2.35623,-0.00054248,1.57175,0.785161
3.91434,0.000620669,-0.785154,-0.000231744,-2.35623,-0.000548158,1.57175,0.78516
3.96448,0.000620695,-0.785156,-0.000230255,-2.35623,-0.000545102,1.57175,0.785156
4.0146,0.000620695,-0.785163,-0.000229795,-2.35623,-0.000548297,1.57175,0.785155
4.06471,0.000620695,-0.785156,-0.000230032,-2.35623,-0.000552721,1.57176,0.785157
4.11483,0.000620695,-0.785161,-0.000231827,-2.35624,-0.000552834,1.57176,0.785156
4.16493,0.000622826,-0.785161,-0.000229804,-2.35623,-0.000557358,1.57176,0.785155
4.21509,0.000620696,-0.785159,-0.000228125,-2.35623,-0.000554841,1.57176,0.785155
4.26524,0.00062054,-0.785158,-0.000226255,-2.35623,-0.000559562,1.57176,0.785153
4.31534,0.000625749,-0.785159,-0.000230124,-2.35623,-0.000558996,1.57176,0.785154
4.36545,0.000620541,-0.785161,-0.000229798,-2.35623,-0.000557026,1.57176,0.785156
4.41557,0.00062055,-0.785154,-0.000233876,-2.35623,-0.000561551,1.57177,0.785151
4.46595,0.00062222,-0.785159,-0.000232164,-2.35623,-0.000563272,1.57176,0.785158
4.51615,0.00062584,-0.785159,-0.000232165,-2.35623,-0.000565265,1.57177,0.785156
4.56627,0.000623891,-0.785159,-0.000230346,-2.35623,-0.000562524,1.57177,0.785156
4.6167,0.000622931,-0.785158,-0.000228847,-2.35623,-0.000566387,1.57177,0.785153
4.66694,0.000624351,-0.785161,-0.00023228,-2.35623,-0.000570627,1.57176,0.785151
4.71708,0.000622229,-0.785158,-0.000227622,-2.35623,-0.000566284,1.57177,0.785153
4.76718,0.000618602,-0.785154,-0.000231926,-2.35623,-0.000566862,1.57177,0.785155
4.81729,0.000621366,-0.785163,-0.000232745,-2.35623,-0.000566875,1.57177,0.785154
4.86769,0.000622945,-0.785158,-0.000232979,-2.35623,-0.00056946,1.57177,0.785159
4.91922,0.000622221,-0.785158,-0.000232809,-2.35623,-0.000571735,1.57177,0.785151
4.96933,0.00062515,-0.785159,-0.000232281,-2.35623,-0.000566609,1.57177,0.785156
5.01949,0.000620904,-0.785159,-0.000232981,-2.35623,-0.0005713,1.57177,0.785155
5.06962,0.000625142,-0.785161,-0.000229164,-2.35623,-0.000571027,1.57177,0.785156
5.11977,0.000624956,-0.785159,-0.000230373,-2.35623,-0.00057025,1.57177,0.785155
5.16989,0.000627087,-0.785161,-0.00023132,-2.35623,-0.000571339,1.57177,0.785151
5.22,0.000623746,-0.785158,-0.000231312,-2.35623,-0.0005713,1.57177,0.785152
5.27012,0.000621771,-0.785158,-0.00023132,-2.35624,-0.000571557,1.57177,0.785156
5.32024,0.000625416,-0.785158,-0.000232953,-2.35623,-0.000571774,1.57177,0.785155
5.3704,0.000625416,-0.785159,-0.00023132,-2.35623,-0.00057215,1.57177,0.785151
5.42051,0.000625416,-0.785159,-0.000234913,-2.35623,-0.000575014,1.57177,0.785156
5.47147,0.000627087,-0.785159,-0.000232991,-2.35624,-0.000574611,1.57178,0.785156
5.52158,0.000625416,-0.785156,-0.000229372,-2.35623,-0.000574651,1.57178,0.785154
5.57171,0.000623746,-0.785159,-0.00023061,-2.35623,-0.000576392,1.57178,0.785159
5.62183,0.000620153,-0.785159,-0.000232962,-2.35624,-0.00057903,1.57178,0.785152
5.67196,0.000623746,-0.785159,-0.000229266,-2.35623,-0.000576941,1.57178,0.785157
5.72208,0.000625416,-0.785161,-0.000232991,-2.35623,-0.000576449,1.57178,0.785154
5.7722,0.000623746,-0.785161,-0.000232991,-2.35624,-0.000579996,1.57178,0.785155
5.8223,0.00062375,-0.785159,-0.000232991,-2.35623,-0.00057706,1.57178,0.785157
5.87243,0.000648419,-0.785159,-0.00021727,-2.35622,-0.000564694,1.57189,0.785159
5.92259,0.000657798,-0.785159,-0.000211721,-2.35622,-0.000567654,1.57241,0.785156
5.97271,0.000662664,-0.785161,-0.000210875,-2.35621,-0.00057004,1.57242,0.785156
6.02282,0.000663124,-0.785179,-0.000214495,-2.3562,-0.000572583,1.57241,0.785155
6.07305,0.000663374,-0.785152,-0.000218114,-2.35624,-0.000579645,1.57241,0.785156
6.12317,0.000660531,-0.785155,-0.000224929,-2.35624,-0.000579153,1.57241,0.785153
6.17329,0.000694143,-0.785161,-0.000187484,-2.35622,-0.00055726,1.57241,0.785157
6.22344,0.000705722,-0.785183,-0.000191277,-2.35619,-0.000562404,1.57241,0.785153
6.27355,0.000725465,-0.785151,-0.000184282,-2.35622,-0.000557056,1.57248,0.785151
6.32366,0.000713228,-0.784904,-0.00030436,-2.35657,-0.000595181,1.57326,0.785156
6.37379,0.000710044,-0.783924,-0.000672941,-2.35741,-0.000700011,1.57651,0.785153
6.4239,0.000711173,-0.781869,-0.00103099,-2.35845,-0.00115878,1.58288,0.785145
6.4742,0.000702802,-0.778221,-0.00137516,-2.36016,-0.00158721,1.59679,0.785142
6.52464,0.000699944,-0.773336,-0.00204902,-2.36422,-0.00175344,1.62132,0.785136
6.57498,0.000694308,-0.767262,-0.00291669,-2.37083,-0.00182844,1.65195,0.785138
6.62523,0.000684299,-0.760369,-0.00402356,-2.37976,-0.00195655,1.68684,0.785139
6.67571,0.000679008,-0.752297,-0.00587095,-2.39035,-0.00199759,1.72438,0.785138
6.72583,0.000674141,-0.743546,-0.00894885,-2.40157,-0.00203002,1.76198,0.785141
6.77615,0.000660936,-0.733245,-0.0132497,-2.4138,-0.0020842,1.79992,0.785135
6.82646,0.000661619,-0.72191,-0.0189731,-2.4264,-0.00210284,1.83831,0.785135
6.87658,0.000652448,-0.709325,-0.0264527,-2.43799,-0.00211614,1.87408,0.785126
