0,0,0
0.239296,592.274,0
0.239296,592.274,6707.64
0.1544,562.557,6707.64
0.1544,562.557,613.225
0.23376,566.212,613.225
0.23376,566.212,617.154
0.24688,560.925,617.154
0.24688,560.925,612.672
0.170944,563.832,612.672
0.170944,563.832,614.706
0.199808,562.778,614.706
0.199808,562.778,613.979
0.18768,562.722,613.979
0.18768,562.722,613.486
0.459552,563.397,613.486
0.459552,563.397,614.963
0.2016,564.49,614.963
0.2016,564.49,616.319
0.526592,561.24,616.319
0.526592,561.24,612.693
0.180992,562.952,612.693
0.180992,562.952,613.993
0.207264,562.967,613.993
0.207264,562.967,614.002
0.190752,563.693,614.002
0.190752,563.693,615.107
0.16048,567.689,615.107
0.16048,567.689,618.53
0.18528,560.2,618.53
0.18528,560.2,611.31
0.202464,561.78,611.31
0.202464,561.78,613.474
0.264992,561.904,613.474
0.264992,561.904,612.736
0.212288,563.66,612.736
0.212288,563.66,615.219
0.199552,562.5,615.219
0.199552,562.5,614.098
0.15808,563.503,614.098
0.15808,563.503,614.791
0.406848,460.378,614.791
0.406848,460.378,511.666
0.146368,359.89,511.666
0.146368,359.89,410.744
0.196,563.988,410.744
0.196,563.988,615.058
0.286528,561.992,615.058
0.286528,561.992,613.829
0.17792,561.371,613.829
0.17792,561.371,612.644
0.197792,563.443,612.644
0.197792,563.443,614.342
0.210624,565.341,614.342
0.210624,565.341,616.762
0.191872,561.532,616.762
0.191872,561.532,612.717
0.173184,380.882,612.717
0.173184,380.882,431.834
0.269856,5.41216,431.834
0.269856,5.41216,56.3635
0.141504,4.99069,56.3635
0.141504,4.99069,55.9321
0.227712,6.33011,55.9321
0.227712,6.33011,57.2565
0.196032,10.3271,57.2565
0.196032,10.3271,61.3043
0.14336,5.15002,61.3043
0.14336,5.15002,55.8261
0.189632,5.05917,55.8261
0.189632,5.05917,56.2554
0.148032,7.2033,56.2554
0.148032,7.2033,57.9179
0.14384,5.7672,57.9179
0.14384,5.7672,56.9291
0.238816,6.04854,56.9291
0.238816,6.04854,57.3515
0.199808,5.07635,57.3515
0.199808,5.07635,56.1207
0.187104,5.62502,56.1207
0.187104,5.62502,56.3736
0.189632,5.08102,56.3736
0.189632,5.08102,55.9482
0.182144,4.84941,55.9482
0.182144,4.84941,55.6813
0.143712,8.25498,55.6813
0.143712,8.25498,59.3463
0.193632,11.9682,59.3463
0.193632,11.9682,62.8579
0.146208,5.12486,62.8579
0.146208,5.12486,56.445
0.205312,5.2329,56.445
0.205312,5.2329,56.0783
0.27952,4.8672,56.0783
0.27952,4.8672,55.8475
0.356384,5.95968,55.8475
0.356384,5.95968,56.9974
0.160864,5.13875,56.9974
0.160864,5.13875,56.485
0.143424,4.76253,56.485
0.143424,4.76253,55.8991
0.206816,6.39037,55.8991
0.206816,6.39037,58.3983
0.216832,5.40566,58.3983
0.216832,5.40566,56.3822
0.15584,5.2704,56.3822
0.15584,5.2704,56.0242
0.161728,8.6937,56.0242
0.161728,8.6937,59.4698
0.176288,9.01786,59.4698
0.176288,9.01786,59.9594
0.196096,5.20922,59.9594
0.196096,5.20922,56.8633
0.205216,8.85734,56.8633
0.205216,8.85734,60.051
0.139904,5.01907,60.051
0.139904,5.01907,55.7572
0.139328,9.07741,55.7572
0.139328,9.07741,59.6986
0.232352,6.54534,59.6986
0.232352,6.54534,57.8561
0.170432,8.99402,57.8561
0.170432,8.99402,59.9902
0.216384,7.44842,59.9902
0.216384,7.44842,58.306
0.219648,5.09728,58.306
0.219648,5.09728,56.258
0.203648,6.3657,56.258
0.203648,6.3657,57.2408
0.398112,19.7584,57.2408
0.398112,19.7584,71.1828
0.214144,7.43187,71.1828
0.214144,7.43187,58.4459
0.206592,11.9298,58.4459
0.206592,11.9298,62.7555
0.27344,5.46179,62.7555
0.27344,5.46179,56.5288
0.14832,8.68259,56.5288
0.14832,8.68259,59.515
0.129888,5.15302,59.515
0.129888,5.15302,56.0824
0.181248,7.47261,56.0824
0.181248,7.47261,58.2353
0.17776,5.11507,58.2353
0.17776,5.11507,56.0049
0.155232,5.06077,56.0049
0.155232,5.06077,56.1355
0.139168,7.14051,56.1355
0.139168,7.14051,59.1006
0.145984,7.55309,59.1006
0.145984,7.55309,58.2482
0.582304,8.18112,58.2482
0.582304,8.18112,59.9873
0.286656,6.65885,59.9873
0.286656,6.65885,57.9376
0.1944,4.836,57.9376
0.1944,4.836,55.6159
0.204928,6.63526,55.6159
0.204928,6.63526,58.7117
0.164064,5.05018,58.7117
0.164064,5.05018,56.0556
0.213728,6.32429,56.0556
0.213728,6.32429,57.0859
0.17952,13.094,57.0859
0.17952,13.094,63.8633
0.24688,4.99866,63.8633
0.24688,4.99866,56.6214
0.294496,8.4256,56.6214
0.294496,8.4256,59.3395
0.135296,273.426,59.3395
0.135296,273.426,374.785
0.153696,6.69594,374.785
0.153696,6.69594,57.4906
0.146656,8.13434,57.4906
0.146656,8.13434,59.0226
0.200256,4.78477,59.0226
0.200256,4.78477,55.4321
0.18576,5.48477,55.4321
0.18576,5.48477,56.3776
0.184672,4.89126,56.3776
0.184672,4.89126,55.7639
0.164384,6.94333,55.7639
0.164384,6.94333,57.7358
0.201184,5.88931,57.7358
0.201184,5.88931,56.7559
0.179648,7.46931,56.7559
0.179648,7.46931,58.3631
0.219168,7.93018,58.3631
0.219168,7.93018,58.9137
0.277536,4.87082,58.9137
0.277536,4.87082,56.2426
0.176064,5.2657,56.2426
0.176064,5.2657,56.0918
0.30672,6.19414,56.0918
0.30672,6.19414,57.3018
0.202656,8.19715,57.3018
0.202656,8.19715,58.9555
0.199424,7.05888,58.9555
0.199424,7.05888,58.0402
0.154656,5.7368,58.0402
0.154656,5.7368,56.4434
0.285024,7.16426,56.4434
0.285024,7.16426,58.1207
0.137184,5.95933,58.1207
0.137184,5.95933,56.6366
0.146784,8.65808,56.6366
0.146784,8.65808,60.2941
0.229632,5.39619,60.2941
0.229632,5.39619,56.1879
0.207424,7.62627,56.1879
0.207424,7.62627,58.3286
0.213792,6.54403,58.3286
0.213792,6.54403,57.1866
0.198688,5.28224,57.1866
0.198688,5.28224,56.2605
0.319328,5.51322,56.2605
0.319328,5.51322,56.5076
0.188992,6.3657,56.5076
0.188992,6.3657,57.2453
0.180384,5.28403,57.2453
0.180384,5.28403,56.1479
0.20208,5.30634,56.1479
0.20208,5.30634,56.2179
0.14896,5.53693,56.2179
0.14896,5.53693,56.6388
0.791456,4.97664,56.6388
0.791456,4.97664,57.0464
0.186368,8.35142,57.0464
0.186368,8.35142,59.6366
0.153472,5.62045,59.6366
0.153472,5.62045,57.6869
0.31824,5.12653,57.6869
0.31824,5.12653,56.3533
0.206432,4.7705,56.3533
0.206432,4.7705,56.4522
0.14352,5.1656,56.4522
0.14352,5.1656,55.9312
0.182432,8.53158,55.9312
0.182432,8.53158,59.8972
0.21984,6.29526,59.8972
0.21984,6.29526,57.1242
0.330784,4.97325,57.1242
0.330784,4.97325,55.9518
0.395712,10.1076,55.9518
0.395712,10.1076,61.0693
